id,name,country_id,is_active
3609,Isparta,225,1
3610,Istanbul,225,1
3611,Izmir,225,1
3612,Kahramanmaras,225,1
3613,Karabuk,225,1
3614,Karaman,225,1
3615,Kars,225,1
3616,Karsiyaka,225,1
3617,Kastamonu,225,1
3618,Kayseri,225,1
3619,Kilis,225,1
3620,Kirikkale,225,1
3621,Kirklareli,225,1
3622,Kirsehir,225,1
3623,Kocaeli,225,1
3624,Konya,225,1
3625,Kutahya,225,1
3626,Lefkosa,225,1
3627,Malatya,225,1
3628,Manisa,225,1
3629,Mardin,225,1
3630,Mugla,225,1
3631,Mus,225,1
3632,Nevsehir,225,1
3633,Nigde,225,1
3634,Ordu,225,1
3635,Osmaniye,225,1
3636,Rize,225,1
3637,Sakarya,225,1
3638,Samsun,225,1
3639,Sanliurfa,225,1
3640,Siirt,225,1
3641,Sinop,225,1
3642,Sirnak,225,1
3643,Sivas,225,1
3644,Tekirdag,225,1
3645,Tokat,225,1
3646,Trabzon,225,1
3647,Tunceli,225,1
3648,Usak,225,1
3649,Van,225,1
3650,Yalova,225,1
3651,Yozgat,225,1
3652,Zonguldak,225,1
3653,Ahal,226,1
3654,Asgabat,226,1
3655,Balkan,226,1
3656,Dasoguz,226,1
3657,Lebap,226,1
3658,Mari,226,1
3659,Grand Turk,227,1
3660,South Caicos and East Caicos,227,1
3661,Funafuti,228,1
3662,Nanumanga,228,1
3663,Nanumea,228,1
3664,Niutao,228,1
3665,Nui,228,1
3666,Nukufetau,228,1
3667,Nukulaelae,228,1
3668,Vaitupu,228,1
3669,Central,229,1
3670,Eastern,229,1
3671,Northern,229,1
3672,Western,229,1
3673,Cherkas\'ka,230,1
3674,Chernihivs\'ka,230,1
3675,Chernivets\'ka,230,1
3676,Crimea,230,1
3677,Dnipropetrovska,230,1
3678,Donets\'ka,230,1
3679,Ivano-Frankivs\'ka,230,1
3680,Kharkiv,230,1
3681,Kharkov,230,1
3682,Khersonska,230,1
3683,Khmel\'nyts\'ka,230,1
3684,Kirovohrad,230,1
3685,Krym,230,1
3686,Kyyiv,230,1
3687,Kyyivs\'ka,230,1
3689,Luhans\'ka,230,1
3688,L\'vivs\'ka,230,1
3690,Mykolayivs\'ka,230,1
3692,Odessa,230,1
3691,Odes\'ka,230,1
3693,Poltavs\'ka,230,1
3694,Rivnens\'ka,230,1
3695,Sevastopol\',230,1
3696,Sums\'ka,230,1
3697,Ternopil\'s\'ka,230,1
3698,Volyns\'ka,230,1
3699,Vynnyts\'ka,230,1
3700,Zakarpats\'ka,230,1
3701,Zaporizhia,230,1
3702,Zhytomyrs\'ka,230,1
3703,Abu Zabi,231,1
3704,Ajman,231,1
3710,al-Fujayrah,231,1
3711,ash-Shariqah,231,1
3705,Dubai,231,1
3706,Ras al-Khaymah,231,1
3707,Sharjah,231,1
3708,Sharjha,231,1
3709,Umm al Qaywayn,231,1
3712,Aberdeen,232,1
3713,Aberdeenshire,232,1
3714,Argyll,232,1
3715,Armagh,232,1
3716,Bedfordshire,232,1
3717,Belfast,232,1
3718,Berkshire,232,1
3719,Birmingham,232,1
3720,Brechin,232,1
3721,Bridgnorth,232,1
3722,Bristol,232,1
3723,Buckinghamshire,232,1
3724,Cambridge,232,1
3725,Cambridgeshire,232,1
3726,Channel Islands,232,1
3727,Cheshire,232,1
3728,Cleveland,232,1
3729,Co Fermanagh,232,1
3730,Conwy,232,1
3731,Cornwall,232,1
3732,Coventry,232,1
3733,Craven Arms,232,1
3734,Cumbria,232,1
3735,Denbighshire,232,1
3736,Derby,232,1
3737,Derbyshire,232,1
3738,Devon,232,1
3739,Dial Code Dungannon,232,1
3740,Didcot,232,1
3741,Dorset,232,1
3742,Dunbartonshire,232,1
3743,Durham,232,1
3744,East Dunbartonshire,232,1
3745,East Lothian,232,1
3746,East Midlands,232,1
3747,East Sussex,232,1
3748,East Yorkshire,232,1
3749,England,232,1
3750,Essex,232,1
3751,Fermanagh,232,1
3752,Fife,232,1
3753,Flintshire,232,1
3754,Fulham,232,1
3755,Gainsborough,232,1
3756,Glocestershire,232,1
3757,Gwent,232,1
3758,Hampshire,232,1
3759,Hants,232,1
3760,Herefordshire,232,1
3761,Hertfordshire,232,1
3762,Ireland,232,1
3763,Isle Of Man,232,1
3764,Isle of Wight,232,1
3765,Kenford,232,1
3766,Kent,232,1
3767,Kilmarnock,232,1
3768,Lanarkshire,232,1
3769,Lancashire,232,1
3770,Leicestershire,232,1
3771,Lincolnshire,232,1
3772,Llanymynech,232,1
3773,London,232,1
3774,Ludlow,232,1
3775,Manchester,232,1
3776,Mayfair,232,1
3777,Merseyside,232,1
3778,Mid Glamorgan,232,1
3779,Middlesex,232,1
3780,Mildenhall,232,1
3781,Monmouthshire,232,1
3782,Newton Stewart,232,1
3783,Norfolk,232,1
3784,North Humberside,232,1
3785,North Yorkshire,232,1
3786,Northamptonshire,232,1
3787,Northants,232,1
3788,Northern Ireland,232,1
3789,Northumberland,232,1
3790,Nottinghamshire,232,1
3791,Oxford,232,1
3792,Powys,232,1
3793,Roos-shire,232,1
3795,Sark,232,1
3796,Scotland,232,1
3797,Scottish Borders,232,1
3798,Shropshire,232,1
3799,Somerset,232,1
3800,South Glamorgan,232,1
3801,South Wales,232,1
3802,South Yorkshire,232,1
3803,Southwell,232,1
3804,Staffordshire,232,1
3805,Strabane,232,1
3806,Suffolk,232,1
3807,Surrey,232,1
3794,SUSSEX,232,1
3808,Twickenham,232,1
3809,Tyne and Wear,232,1
3810,Tyrone,232,1
3811,Utah,232,1
3812,Wales,232,1
3813,Warwickshire,232,1
3814,West Lothian,232,1
3815,West Midlands,232,1
3816,West Sussex,232,1
3817,West Yorkshire,232,1
3818,Whissendine,232,1
3819,Wiltshire,232,1
3820,Wokingham,232,1
3821,Worcestershire,232,1
3822,Wrexham,232,1
3823,Wurttemberg,232,1
3824,Yorkshire,232,1
3825,Alabama,233,1
3826,Alaska,233,1
4021,American Samoa,233,1
3827,Arizona,233,1
3828,Arkansas,233,1
3829,Byram,233,1
3830,California,233,1
3831,Cokato,233,1
3832,Colorado,233,1
3833,Connecticut,233,1
3834,Delaware,233,1
3835,District of Columbia,233,1
4022,Federated States Of Micronesia,233,1
3836,Florida,233,1
3837,Georgia,233,1
4023,Guam,233,1
3838,Hawaii,233,1
3839,Idaho,233,1
3840,Illinois,233,1
3841,Indiana,233,1
3842,Iowa,233,1
3843,Kansas,233,1
3844,Kentucky,233,1
3845,Louisiana,233,1
3846,Lowa,233,1
3847,Maine,233,1
4024,Marshall Islands,233,1
3848,Maryland,233,1
3849,Massachusetts,233,1
3850,Medfield,233,1
3851,Michigan,233,1
3852,Minnesota,233,1
3853,Mississippi,233,1
3854,Missouri,233,1
3855,Montana,233,1
3856,Nebraska,233,1
3857,Nevada,233,1
3858,New Hampshire,233,1
3859,New Jersey,233,1
3860,New Jersy,233,1
3861,New Mexico,233,1
3862,New York,233,1
3863,North Carolina,233,1
3864,North Dakota,233,1
4025,Northern Mariana Islands,233,1
3865,Ohio,233,1
3866,Oklahoma,233,1
3867,Ontario,233,1
3868,Oregon,233,1
4026,Palau,233,1
3869,Pennsylvania,233,1
4027,Puerto Rico,233,1
3870,Ramey,233,1
3871,Rhode Island,233,1
3872,South Carolina,233,1
3873,South Dakota,233,1
3874,Sublimity,233,1
3875,Tennessee,233,1
3876,Texas,233,1
3877,Trimble,233,1
3878,Utah,233,1
3879,Vermont,233,1
4028,Virgin Islands,233,1
3880,Virginia,233,1
3881,Washington,233,1
3882,West Virginia,233,1
3883,Wisconsin,233,1
3884,Wyoming,233,1
3885,United States Minor Outlying I,234,1
3886,Artigas,235,1
3887,Canelones,235,1
3888,Cerro Largo,235,1
3889,Colonia,235,1
3890,Durazno,235,1
3892,Flores,235,1
3891,FLorida,235,1
3893,Lavalleja,235,1
3894,Maldonado,235,1
3895,Montevideo,235,1
3896,Paysandu,235,1
3897,Rio Negro,235,1
3898,Rivera,235,1
3899,Rocha,235,1
3900,Salto,235,1
3901,San Jose,235,1
3902,Soriano,235,1
3903,Tacuarembo,235,1
3904,Treinta y Tres,235,1
3905,Andijon,236,1
3906,Buhoro,236,1
3907,Buxoro Viloyati,236,1
3908,Cizah,236,1
3909,Fargona,236,1
3910,Horazm,236,1
3911,Kaskadar,236,1
3912,Korakalpogiston,236,1
3913,Namangan,236,1
3914,Navoi,236,1
3915,Samarkand,236,1
3916,Sirdare,236,1
3917,Surhondar,236,1
3918,Toskent,236,1
3919,Malampa,237,1
3920,Penama,237,1
3921,Sanma,237,1
3922,Shefa,237,1
3923,Tafea,237,1
3924,Torba,237,1
3925,Vatican City State (Holy See),238,1
3926,Amazonas,239,1
3927,Anzoategui,239,1
3928,Apure,239,1
3929,Aragua,239,1
3930,Barinas,239,1
3931,Bolivar,239,1
3932,Carabobo,239,1
3933,Cojedes,239,1
3934,Delta Amacuro,239,1
3935,Distrito Federal,239,1
3936,Falcon,239,1
3937,Guarico,239,1
3938,Lara,239,1
3939,Merida,239,1
3940,Miranda,239,1
3941,Monagas,239,1
3942,Nueva Esparta,239,1
3943,Portuguesa,239,1
3944,Sucre,239,1
3945,Tachira,239,1
3946,Trujillo,239,1
3947,Vargas,239,1
3948,Yaracuy,239,1
3949,Zulia,239,1
3950,Bac Giang,240,1
3951,Binh Dinh,240,1
3952,Binh Duong,240,1
3953,Da Nang,240,1
3954,Dong Bang Song Cuu Long,240,1
3955,Dong Bang Song Hong,240,1
3956,Dong Nai,240,1
3957,Dong Nam Bo,240,1
3958,Duyen Hai Mien Trung,240,1
3959,Hanoi,240,1
3960,Hung Yen,240,1
3961,Khu Bon Cu,240,1
3962,Long An,240,1
3963,Mien Nui Va Trung Du,240,1
3964,Thai Nguyen,240,1
3965,Thanh Pho Ho Chi Minh,240,1
3966,Thu Do Ha Noi,240,1
3967,Tinh Can Tho,240,1
3968,Tinh Da Nang,240,1
3969,Tinh Gia Lai,240,1
3970,Anegada,241,1
3971,Jost van Dyke,241,1
3972,Tortola,241,1
3973,Saint Croix,242,1
3974,Saint John,242,1
3975,Saint Thomas,242,1
3976,Alo,243,1
3977,Singave,243,1
3978,Wallis,243,1
3981,al-\'Ayun,244,1
3982,as-Samarah,244,1
3979,Bu Jaydur,244,1
3980,Wad-adh-Dhahab,244,1
3984,Abyan,245,1
3997,al-Bayda,245,1
3998,al-Hudaydah,245,1
3999,al-Jawf,245,1
4000,al-Mahrah,245,1
4001,al-Mahwit,245,1
3985,Dhamar,245,1
3986,Hadramaut,245,1
3987,Hajjah,245,1
3988,Hudaydah,245,1
3989,Ibb,245,1
3990,Lahij,245,1
3992,Madinat San\'a,245,1
3991,Ma\'rib,245,1
3994,Sana,245,1
3993,Sa\'dah,245,1
3995,Shabwah,245,1
3996,Ta\'izz,245,1
3983,\'Adan,245,1
4002,Central,246,1
4003,Copperbelt,246,1
4004,Eastern,246,1
4005,Luapala,246,1
4006,Lusaka,246,1
4007,North-Western,246,1
4008,Northern,246,1
4009,Southern,246,1
4010,Western,246,1
4011,Bulawayo,247,1
4012,Harare,247,1
4013,Manicaland,247,1
4014,Mashonaland Central,247,1
4015,Mashonaland East,247,1
4016,Mashonaland West,247,1
4017,Masvingo,247,1
4018,Matabeleland North,247,1
4019,Matabeleland South,247,1
4020,Midlands,247,1
